title,Created_at,thread_id,subtitle_id,Type,Comment_text,creator
feature/test_astar_search ,2018-11-14T00:11:41Z,127,,,,
[Feature] Add lidar frame to wf_simulator,2018-11-21T15:42:04Z,128,1,questioned,@yn-mrse :+1: ,aohsato
Fixed wrong assignement of message type to package,2019-03-18T04:56:38Z,129,1,answered,@MarcoCecotti is this pull request still valid?,gbiggs
Fixed wrong assignement of message type to package,2019-03-18T10:26:27Z,129,2,questioned,"@gbiggs Yes, this is still a valid pull request. The bug has not been corrected yet.

",MarcoCecotti
Use colcon as the build tool,2018-11-20T11:40:15Z,131,1,questioned,"This is now ready for review. These changes switch the build tool to `colcon`, the difference between `catkin_make` and `colcon` is that `colcon` can build both ROS1 (catkin) and ROS2 (ament) packages, whereas `catkin_make` can only build ROS1. This would allow developers to add ROS2 packages to Autoware.ai and build them from the same workspace without using two different build tools.",esteve
Use colcon as the build tool,2018-11-20T15:10:14Z,131,2,questioned,This does not compile as is because it needs an updated Docker image. @kfunaoka could you add me to the Dockerhub organization so I can upload images? Thanks.,esteve
Use colcon as the build tool,2018-11-21T09:36:30Z,131,3,answered,@esteve Sorry for the very very late responses. I've added you into DockerHub repo. Would you try?,kfunaoka
Use colcon as the build tool,2018-11-21T11:58:10Z,131,4,questioned,"@kfunaoka thank you so much for adding me to the Docker hub, I just tested it and uploaded an updated image for synquacer. I'll upload images for aarch and driveworks too.",esteve
Use colcon as the build tool,2018-11-22T10:53:58Z,131,5,questioned,"Here's a CI run https://gitlab.com/esteve/Autoware/pipelines/37505434

Some things:
- build_cross builds fine because no tests are run
- build_kinetic fails because of tests in the velodyne driver, so they are not introduced by this pull request
- build_indigo aborts because colcon requires Python 3.5, but Ubuntu 14.04 ships with Python 3.4.

Once we drop Indigo, the last point won't be an issue.",esteve
Use colcon as the build tool,2018-11-23T11:25:04Z,131,6,questioned,"I've updated the description with the colcon dependencies:

```
sudo apt-get install -y python3-pip python3-setuptools
sudo pip3 install -U setuptools
sudo apt-get install -y python3-colcon-common-extensions
```",esteve
Use colcon as the build tool,2018-12-07T10:44:46Z,131,7,questioned,"CI now passes:

https://gitlab.com/esteve/Autoware/pipelines/39074470",esteve
Use colcon as the build tool,2018-12-08T14:24:44Z,131,8,answered,I haven't tested it but I completely support this PR!,bdholt1
Use colcon as the build tool,2018-12-19T00:31:27Z,131,9,answered,"@esteve Thank you very much! I've tried the colcon_release script at ac52f44a4f. The following error messages appear. It seems msgs are not generated. Should I do something?

```
In file included from /home/autoware/Autoware/ros/src/common/libvectormap/include/libvectormap/vector_map.h:14:0,
                 from /home/autoware/Autoware/ros/src/common/libvectormap/src/vector_map.cpp:4:
/home/autoware/Autoware/ros/src/data/packages/vector_map/include/vector_map/vector_map.h:40:40: fatal error: vector_map_msgs/PointArray.h: No such file or directory
```

```
In file included from /home/autoware/Autoware/ros/src/sensing/drivers/lidar/packages/velodyne/velodyne_pointcloud/src/lib/rawdata.cc:35:0:
/home/autoware/Autoware/ros/src/sensing/drivers/lidar/packages/velodyne/velodyne_pointcloud/include/velodyne_pointcloud/rawdata.h:31:40: fatal error: velodyne_msgs/VelodyneScan.h: No such file or directory
```

Travis also shows the error.
https://travis-ci.org/CPFL/Autoware/jobs/467423253",kfunaoka
Use colcon as the build tool,2018-12-19T07:44:28Z,131,10,answered,"@kfunaoka I think I had the same issue, have you removed the _CMakeLists.txt_ inside _ros/src_ before executing `colcon_release`?
Regarding the pipeline error, this one from @esteve [Gitlab CI](https://gitlab.com/esteve/Autoware/pipelines/39994404) completes successfully. The travis.yml file might be out of date as we moved to Gitlab CI.",sgermanserrano
Use colcon as the build tool,2018-12-19T09:03:37Z,131,11,questioned,"@kfunaoka I remember @sgermanserrano having the same problem, I think removing CMakeLists.txt fixed it, but I also remember making other changes. Anyway, as @sgermanserrano says, Travis is no longer relevant since we switched to GitLab for the develop branch. Once Autoware 1.10 is released, we can remove Travis and depend on GitLab only.",esteve
Use colcon as the build tool,2018-12-20T09:14:28Z,131,12,answered,"@sgermanserrano @esteve Thank you very much! Built successfully!

It seems the following `./run` does not show GUI called runtime_manager.
Does `./run` work in your environment?

```
$ cd Autoware/ros
$ ./run
```

The following manual commands does not work also. Should I do something else?

```
$ source install/setup.zsh
$ rosrun runtime_manager runtime_manager_dialog.py
[rosrun] Couldn't find executable named runtime_manager_dialog.py below /home/autoware/Autoware/ros/install/runtime_manager/share/runtime_manager
```",kfunaoka
Use colcon as the build tool,2018-12-20T09:25:25Z,131,13,questioned,"@kfunaoka thanks for testing it. I haven't tried running the runtime manager, let me check and I'll get back to you.",esteve
Use colcon as the build tool,2018-12-20T10:14:36Z,131,14,questioned,"@kfunaoka I figured out why the runtime_manager is not available. The package files (i.e. CMakeLists.txt) are not properly written and thus the script is not installed. colcon requires all packages to be well-formed with installation targets, since the devel space no longer exists.

I'll fix the runtime_manager package and try again. Let's postpone this PR for 1.11",esteve
Use colcon as the build tool,2018-12-21T04:59:12Z,131,15,answered,@esteve Thank you for finding out the root cause!,kfunaoka
Use colcon as the build tool,2019-01-02T12:40:38Z,131,16,questioned,"@kfunaoka I've fixed the CMake scripts for the runtime manager, given that 1.10 is now delayed, I'd like to get this merged. Could you have a look and see if it works for you?",esteve
Use colcon as the build tool,2019-01-04T15:03:02Z,131,17,questioned,"I'm doing further testing because I found a bug in the legacy catkin scripts, unfortunately this is not ready for merging yet.",esteve
Use colcon as the build tool,2019-01-04T17:40:47Z,131,18,questioned,"I've fixed the issues and the `catkin` scripts work again, this should be mergeable again now.",esteve
Use colcon as the build tool,2019-01-07T07:57:56Z,131,19,answered,"@esteve Thanks! I've faced the error at b641679:

```
$ ./colcon_release
...
Starting >>> vector_map
--- stderr: ndt_cpu
** WARNING ** io features related to openni2 will be disabled
** WARNING ** io features related to pcap will be disabled
** WARNING ** io features related to png will be disabled
** WARNING ** visualization features related to openni2 will be disabled
---
Finished <<< ndt_cpu [37.6s]
Starting >>> amathutils_lib
--- stderr: velodyne_pointcloud                                               
CMake Error at src/lib/CMakeLists.txt:1 (find_package):
  By not providing ""Findvector_map_msgs.cmake"" in CMAKE_MODULE_PATH this
  project has asked CMake to find a package configuration file provided by
  ""vector_map_msgs"", but CMake did not find one.

  Could not find a package configuration file provided by ""vector_map_msgs""
  with any of the following names:

    vector_map_msgsConfig.cmake
    vector_map_msgs-config.cmake

  Add the installation prefix of ""vector_map_msgs"" to CMAKE_PREFIX_PATH or
  set ""vector_map_msgs_DIR"" to a directory containing one of the above files.
  If ""vector_map_msgs"" provides a separate development package or SDK, be
  sure it has been installed.

---
Failed   <<< velodyne_pointcloud	[ Exited with code 1 ]
--- stderr: ndt_gpu
** WARNING ** io features related to openni2 will be disabled
** WARNING ** io features related to pcap will be disabled
** WARNING ** io features related to png will be disabled
** WARNING ** visualization features related to openni2 will be disabled
...
RuntimeError: Event loop is closed
[112.830s] ERROR:concurrent.futures:exception calling callback for <Future at 0x7f4951c4a898 state=finished returned NoneType>
Traceback (most recent call last):
  File ""/usr/lib/python3.5/concurrent/futures/_base.py"", line 297, in _invoke_callbacks
    callback(self)
  File ""/usr/lib/python3.5/asyncio/futures.py"", line 442, in _call_set_state
    dest_loop.call_soon_threadsafe(_set_state, destination, source)
  File ""/usr/lib/python3.5/asyncio/base_events.py"", line 532, in call_soon_threadsafe
    handle = self._call_soon(callback, args)
  File ""/usr/lib/python3.5/asyncio/base_events.py"", line 506, in _call_soon
    self._check_closed()
  File ""/usr/lib/python3.5/asyncio/base_events.py"", line 334, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed
[112.846s] ERROR:asyncio:Task was destroyed but it is pending!
task: <Task pending coro=<_fd2callback() done, defined at /usr/lib/python3/dist-packages/colcon_core/subprocess.py:220> wait_for=<Future pending cb=[_chain_future.<locals>._call_check_cancel() at /usr/lib/python3.5/asyncio/futures.py:431, Task._wakeup()]> cb=[_wait.<locals>._on_completion() at /usr/lib/python3.5/asyncio/tasks.py:414]>
[112.846s] ERROR:asyncio:Task was destroyed but it is pending!
task: <Task pending coro=<_fd2callback() done, defined at /usr/lib/python3/dist-packages/colcon_core/subprocess.py:220> wait_for=<Future pending cb=[_chain_future.<locals>._call_check_cancel() at /usr/lib/python3.5/asyncio/futures.py:431, Task._wakeup()]> cb=[_wait.<locals>._on_completion() at /usr/lib/python3.5/asyncio/tasks.py:414]>
```

Are there any advices to resolve the problem?",kfunaoka
Use colcon as the build tool,2019-01-07T10:08:38Z,131,20,questioned,"@kfunaoka just did another run of `./colcon_release` and noticed that `vector_map_msgs` was missing as a dependency. I fixed it it https://github.com/CPFL/Autoware/pull/1704/commits/fc7785a63afd95fb5b77d5c61f67d819fcffdef5, could you try again? Thanks :-)",esteve
Use colcon as the build tool,2019-01-07T12:19:46Z,131,21,questioned,"@kfunaoka thanks for testing it again. I've triggered a build on my Gitlab fork:

https://gitlab.com/esteve/Autoware/pipelines/42387470",esteve
Fix error in Amathutils.cpp ,2018-11-13T07:48:47Z,152,1,answered,@sgermanserrano Thanks!,yk-fujii
Fix/deprecate indigo,2018-11-09T11:42:11Z,153,1,questioned,Thanks for the review,esteve
[Feature] Add Toyota Estima vehicle_info yaml,2018-11-09T05:42:59Z,154,1,questioned,"@yn-mrse Good suggestion. I fixed and double checked by this data sheet.
https://toyota.jp/pages/contents/estimahybrid/002_p_012/pdf/spec/estimahybrid_spec_201507.pdf",aohsato
[Feature] Add Toyota Estima vehicle_info yaml,2018-11-09T05:45:44Z,154,2,questioned,@yn-mrse THX,aohsato
fix emergency bug,2018-11-07T03:51:30Z,156,,,,
Fix/intrinsic calibration opencv check,2018-11-06T10:12:51Z,157,,,,
Feature/chessboard camera lidar calibration,2018-11-06T10:40:13Z,158,1,answered,this feature is not ready for merge,jacoblambert
[Release] 1.9.1 merged back to develop,2018-11-06T01:43:26Z,159,,,,
[Release] 1.9.1,2018-11-06T01:41:58Z,160,,,,
Replace module_comm_msgs with automotive_platform_msgs,2018-11-20T13:18:58Z,161,1,questioned,@aohsato thanks for the review!,esteve
[Fix] Milee urdf origin and scale,2018-11-06T06:17:44Z,162,1,questioned,"@yn-mrse Thanks! Just as you said, this model has a little rough shape. Let's continue to discuss details at autowarefoundation/autoware_ai#402 .",aohsato
[Feature] Robust Adaptive UKF,2018-12-19T00:21:37Z,163,1,questioned,Thank you for suggestions! All fixed by commit 92de884.,k0suke-murakami
[Feature] Robust Adaptive UKF,2018-12-20T07:14:48Z,163,2,answered,"@cirpue49 Looks good to me.
Please remove CI error.",hakuturu583
[Feature] Robust Adaptive UKF,2019-03-15T07:24:15Z,163,3,answered,"@k0suke-murakami Is this going to be merged for 1.11? If not, please fork the repository and make a new pull request from there for it.",gbiggs
[Feature] Robust Adaptive UKF,2019-03-15T08:10:08Z,163,4,questioned,"Thanks, this PR is not going into ver 1.11.",k0suke-murakami
Feature/gmsl multiple (v2),2018-11-05T11:06:57Z,167,1,questioned,"@LukePhairatt good catch, fixed in https://github.com/CPFL/Autoware/pull/1683/commits/41be753cfd718ae86a1b3cc31c6442b78c771447",esteve
