title,user_id,created_at,comments
Feature/release debians 766,dejanpan,2017-08-06T05:51:18Z,"[{'user_id': 'dejanpan', 'created_at': '2017-08-08T00:55:10Z', 'comment_text': ""I've made a pre-release for these 5 pkgs: https://github.com/CPFL/Autoware/issues/766#issuecomment-320817754.\r\n\r\n@h-ohta @syohex @kondoh2 can you guys look over an approve?""}, {'user_id': 'yk-fujii', 'created_at': '2017-08-08T02:38:25Z', 'comment_text': 'Probably they can not see.\r\nPlease merge.'}]"
Fix/zero division,yukkysaito,2017-08-06T01:02:05Z,"[{'user_id': 'yukkysaito', 'created_at': '2017-08-06T01:03:09Z', 'comment_text': 'https://github.com/CPFL/Autoware/issues/734'}, {'user_id': 'dejanpan', 'created_at': '2017-08-06T01:15:16Z', 'comment_text': 'How can we actually test this change to prove that the bug has now been fixed?'}]"
"autoware_msgs does not depend on jsk_rviz_plugin, cmake and package.x…",dejanpan,2017-08-06T00:21:37Z,"[{'user_id': 'dejanpan', 'created_at': '2017-08-06T00:25:52Z', 'comment_text': 'After this is merged I would also appreciate if we can also merge into master and re-release 1.4.1 using http://wiki.ros.org/bloom/Tutorials/FirstTimeRelease#bloom.2BAC8-Tutorials.2BAC8-PrepareUpstream.Preparing_the_Upstream_Repository.'}]"
points_in to twist_in,geogrewang,2017-08-04T13:18:57Z,"[{'user_id': 'dejanpan', 'created_at': '2017-08-04T15:52:07Z', 'comment_text': '@geogrewang with which command are you running Gazebo? \r\n'}, {'user_id': 'geogrewang', 'created_at': '2017-08-05T02:24:00Z', 'comment_text': '@dejanpan I use the one under Autoware/ros/src/system/gazebo/script/run.sh. Need to run rqt->Robot steering to move the car.'}, {'user_id': 'dejanpan', 'created_at': '2017-08-25T06:34:03Z', 'comment_text': '@geogrewang could you please list exact commands?\r\n\r\nI did the following (in your fork):\r\n```\r\ncd Autoware/ros; ./run\r\n```\r\nThe I ran Gazebo and RQT from runtime manager but nothing happened. Also I do not have `robot` plugin in my RQT.\r\n\r\n![gazebo](https://user-images.githubusercontent.com/17376/29702156-c0eaf04a-8924-11e7-807e-191bad1b297a.png)\r\n'}, {'user_id': 'dejanpan', 'created_at': '2017-08-28T07:47:08Z', 'comment_text': '@geogrewang  gentle reminder'}, {'user_id': 'yukkysaito', 'created_at': '2019-02-16T16:46:00Z', 'comment_text': 'This PR will be closed to replace the new Gazebo\r\nhttps://github.com/CPFL/Autoware/pull/1930'}]"
Release/1.4.0,yk-fujii,2017-08-04T07:37:28Z,[]
Feature/version numbers 759,dejanpan,2017-08-04T03:11:53Z,[]
Feature/oxford ros,sujiwo,2017-08-02T06:15:12Z,"[{'user_id': 'dejanpan', 'created_at': '2017-08-25T06:54:13Z', 'comment_text': 'I went through the code quickly and looks good. I can not test because I can not download the data before they activate my account.\r\n\r\nIs there a way (command) to download all .tar files in one dataset (e.g. http://robotcar-dataset.robots.ox.ac.uk/datasets/2014-05-19-13-20-57/) at once?'}, {'user_id': 'sujiwo', 'created_at': '2017-08-25T07:07:29Z', 'comment_text': 'At this time there is no script to automate downloading, because the web\npage requires authentication.\n\n2017-08-25 15:54 GMT+09:00 Dejan Pangercic <notifications@github.com>:\n\n> I went through the code quickly and looks good. I can not test because I\n> can not download the data before they activate my account.\n>\n> Is there a way (command) to download all .tar files in one dataset (e.g.\n> http://robotcar-dataset.robots.ox.ac.uk/datasets/2014-05-19-13-20-57/) at\n> once?\n>\n> —\n> You are receiving this because you authored the thread.\n> Reply to this email directly, view it on GitHub\n> <https://github.com/CPFL/Autoware/pull/757#issuecomment-324838674>, or mute\n> the thread\n> <https://github.com/notifications/unsubscribe-auth/AJjhHxeBgu_ngjuznBQoUEi5GG-AUvDcks5sbm-YgaJpZM4OqpQW>\n> .\n>\n'}, {'user_id': 'asimay', 'created_at': '2017-11-24T13:25:01Z', 'comment_text': ""I wrote oxford gps driver code. I don't know your package need it or not. If need, please tell me.""}, {'user_id': 'gbiggs', 'created_at': '2019-03-15T06:33:42Z', 'comment_text': '@sujiwo Is this PR still valid?'}]"
Visual Place Recognition,sujiwo,2017-08-01T07:13:17Z,"[{'user_id': 'dejanpan', 'created_at': '2017-08-01T07:32:08Z', 'comment_text': '@sujiwo thx a lot for the PR. Could you maybe provide a little bit more information about the PR following this template: https://github.com/CPFL/Autoware/blob/develop/docs/pull-request-template.md.\r\n\r\nthx'}, {'user_id': 'sujiwo', 'created_at': '2017-08-01T20:20:37Z', 'comment_text': '# Status\r\nDevelopment\r\n# Description\r\nThis PR features a new visual place recognizer which may be useful for initializing localization in other nodes such as NDT (ie. it performs global localization like GPS), only using vision. To be succesful, map of the place with global coordinate is required. This map can be created using orb_mapping node as part of orb_localizer.\r\n# Next Works\r\n- [ ] Performance Evaluation\r\n- [ ] Testing'}, {'user_id': 'dejanpan', 'created_at': '2017-08-01T20:25:29Z', 'comment_text': 'Can you also comment how can we test it? Which launch file to start? What\nrosbag to play?\n\nOn Tue, Aug 1, 2017, 1:20 PM Adi Sujiwo <notifications@github.com> wrote:\n\n> Status\n>\n> Development\n> Description\n>\n> This PR features a new visual place recognizer which may be useful for\n> initializing localization in other nodes such as NDT (ie. it performs\n> global localization like GPS), only using vision. To be succesful, map of\n> the place with global coordinate is required. This map can be created using\n> orb_mapping node as part of orb_localizer.\n> Next Works\n>\n>    - Performance Evaluation\n>    - Testing\n>\n> —\n> You are receiving this because you commented.\n>\n>\n> Reply to this email directly, view it on GitHub\n> <https://github.com/CPFL/Autoware/pull/754#issuecomment-319484669>, or mute\n> the thread\n> <https://github.com/notifications/unsubscribe-auth/AABD4B00JaxfjadBU21X46BXnmApZwzyks5sT4iVgaJpZM4OpUL2>\n> .\n>\n'}, {'user_id': 'sujiwo', 'created_at': '2017-08-01T21:14:50Z', 'comment_text': '# Testing\r\n1. Obtain a bag file and corresponding ORB-SLAM map; the bag file must contains image stream \r\n2. Launch place_recognizer.launch:\r\n```\r\nroslaunch orb_localizer place_recognizer.launch orb_config:=<path-to-orb-slam-config.yaml> map_file:=<path-to-orb-map> image_topic:=<image_topic>\r\n```\r\n3. Play the bag\r\n\r\n# Expected Results\r\nPose output in /<camera_namespace>/pose'}, {'user_id': 'dejanpan', 'created_at': '2017-08-02T23:03:19Z', 'comment_text': ""I reviewed but didn't test. Can you provide link to an example bag file?""}, {'user_id': 'dejanpan', 'created_at': '2017-08-25T06:11:48Z', 'comment_text': ""@sujiwo you did not reply to any of my comments. If you can not / don't have time to fix also OK => just say so.\r\n\r\nDo you have a publicly available ORB map and a corresponding image bag that I could test this with?""}, {'user_id': 'dejanpan', 'created_at': '2017-08-28T07:45:20Z', 'comment_text': '@sujiwo just a friendly reminder'}, {'user_id': 'sujiwo', 'created_at': '2017-09-22T05:18:09Z', 'comment_text': ""Sorry @dejanpan for very long time, I'm currently working on this.""}, {'user_id': 'gbiggs', 'created_at': '2019-03-15T06:29:19Z', 'comment_text': '@sujiwo @dejanpan Is this PR still applicable?'}, {'user_id': 'sujiwo', 'created_at': '2019-03-15T06:35:08Z', 'comment_text': 'Unfortunately, No. It depended on ORB Localizer, which has been removed.\n\nPada tanggal Jum, 15 Mar 2019 pukul 15.29 Geoffrey Biggs <\nnotifications@github.com> menulis:\n\n> @sujiwo <https://github.com/sujiwo> @dejanpan\n> <https://github.com/dejanpan> Is this PR still applicable?\n>\n> —\n> You are receiving this because you were mentioned.\n> Reply to this email directly, view it on GitHub\n> <https://github.com/CPFL/Autoware/pull/754#issuecomment-473174025>, or mute\n> the thread\n> <https://github.com/notifications/unsubscribe-auth/AJjhH5KW_pgO16UxVY5vwMgsA9qKzUITks5vWz3IgaJpZM4OpUL2>\n> .\n>\n'}]"
fixes #752,dejanpan,2017-07-31T05:33:37Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-07-31T06:46:34Z', 'comment_text': 'Would you like to make the template automatic?\r\nIn order to apply Template automatically, it should be in the "".github"" directory.\r\n\r\nWe will release v.1.4 after #655 and #749 merge. (This weekend is the goal)\r\nSo I\'d like to put this PR into master according to the release.'}, {'user_id': 'dejanpan', 'created_at': '2017-08-01T00:07:08Z', 'comment_text': ""@yk-fujii documentation (https://help.github.com/articles/helping-people-contribute-to-your-project/) says that it will be automatic if it is in ( repository's root, docs, or .github). I tested docs option in my test repo and it works:\r\n- https://github.com/dejanpan/fftest\r\n- https://github.com/dejanpan/fftest/issues/1\r\n- https://github.com/dejanpan/fftest/pull/2\r\n\r\nIf you want me to put it in .github folder I however can.\r\n\r\nOk with the release schedule.""}, {'user_id': 'yk-fujii', 'created_at': '2017-08-01T00:28:51Z', 'comment_text': ""Oh,, Sorry.... I did not know.\r\nThat's OK:)\r\n\r\nI'll approve this PR.\r\n""}, {'user_id': 'dejanpan', 'created_at': '2017-08-01T02:08:46Z', 'comment_text': '@amc-nu are you also OK with it?'}, {'user_id': 'amc-nu', 'created_at': '2017-08-01T02:17:37Z', 'comment_text': 'Indeed, this will make the process smoother. Thanks.'}]"
revise bugs in planninghelpers.cpp,huiyi1990,2017-07-30T05:57:24Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-08-01T23:46:23Z', 'comment_text': 'Thanks! I had a merge it.\r\n\r\n(#756) '}]"
Add 'use_vmap' mode in obj_fusion,aohsato,2017-07-28T10:49:19Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-07-31T06:49:51Z', 'comment_text': 'Please reissue PR to target develop branch.\r\n\r\nIn addition please use this template.\r\nhttps://gist.github.com/dejanpan/01927c164025b973b54dbe0b490bef65'}, {'user_id': 'aohsato', 'created_at': '2017-07-31T07:40:47Z', 'comment_text': '@yk-fujii I fixed this PR. Thanks.'}, {'user_id': 'kuriking', 'created_at': '2017-08-02T05:57:23Z', 'comment_text': '日本語で申し訳ありません、特に問題ないと思います。'}, {'user_id': 'dejanpan', 'created_at': '2017-08-02T07:05:39Z', 'comment_text': 'Could you maybe say which bag did you use to test the PR?'}, {'user_id': 'aohsato', 'created_at': '2017-08-04T06:39:48Z', 'comment_text': '@dejanpan I used moriyama/20150324.bag for testing, because many other cars are recorded.'}, {'user_id': 'dejanpan', 'created_at': '2017-08-04T07:07:16Z', 'comment_text': 'you mean this one: http://db3.ertl.jp/autoware/sample_data/sample_moriyama_150324.tar.gz? I can try out tmr but I will also go ahead an approve.\r\n\r\nCode is much more readable now.'}, {'user_id': 'aohsato', 'created_at': '2017-08-04T07:14:37Z', 'comment_text': '@dejanpan Yep, I used that rosbag.\r\nThank you very much for your feedbacks !'}]"
Publish initial light color as green,TomohitoAndo,2017-07-27T11:22:30Z,[]
R.I.P.,yk-fujii,2017-07-26T02:00:11Z,[]
TierFusion Driver Updated,amc-nu,2017-07-24T07:25:40Z,"[{'user_id': 'dejanpan', 'created_at': '2017-07-24T18:34:21Z', 'comment_text': ""@amc-nu just out of curiosity, do you guys don't do review on every pull request?""}, {'user_id': 'shinpei0208', 'created_at': '2017-07-24T23:49:43Z', 'comment_text': 'Major pull requests are reviewed. Minor ones are not, due to our resource\nconstraints. If you are willing to help us out for reviews, that is\nappreciated. We can set the policy of pull requests more strict then.\n\n2017/07/25 午前3:34 ""Dejan Pangercic"" <notifications@github.com>:\n\n@amc-nu <https://github.com/amc-nu> just out of curiosity, do you guys\ndon\'t do review on every pull request?\n\n—\nYou are receiving this because you are subscribed to this thread.\nReply to this email directly, view it on GitHub\n<https://github.com/CPFL/Autoware/pull/742#issuecomment-317514465>, or mute\nthe thread\n<https://github.com/notifications/unsubscribe-auth/AAToC173LpyXQgRsRxbnmwgeW6K3BhwIks5sROOtgaJpZM4Og0H7>\n.\n'}, {'user_id': 'dejanpan', 'created_at': '2017-07-25T05:48:38Z', 'comment_text': '@shinpei0208 I do not want to disrupt your process but this is how I see a solid, bullet proof yet lean development cycle:\r\n\r\n- if you are working on a feature/bug/new-release => create an issue \r\n- create a branch, work on the feature/bug/new-release, **refer in at least one commit to the issue #Number** \r\n- open pull request for given feature/bug/new-release but use a pull request template. See:\r\n  - https://gist.github.com/dejanpan/01927c164025b973b54dbe0b490bef65\r\n  - https://github.com/blog/2111-issue-and-pull-request-templates\r\n\r\nThis would assure that we know where the feature originated from and the implementation would be linked to the feature request (or bug report). Otherwise there is absolutely no tracebility.\r\nSecondly, with the pull request template it will be easier for the reviewer(s) to understand the changes and we can later on convert ""Steps to Reproduce"" into integration tests. \r\nFor the integration tests I talked to @amc-nu and will be in the next days proposing some changes.'}, {'user_id': 'dejanpan', 'created_at': '2017-07-25T06:10:23Z', 'comment_text': 'And I am of course also happy to help with the review process.'}]"
rename dataprocessor to dpp,yk-fujii,2017-07-24T01:28:10Z,"[{'user_id': 'dejanpan', 'created_at': '2017-07-27T00:36:48Z', 'comment_text': 'Was there a bug report or why was this change needed?\r\n\r\nIt would be really great if we all got into the habit of listing how did we test the change (see PR template that I am proposing): https://gist.github.com/dejanpan/01927c164025b973b54dbe0b490bef65#file-pull-request-template-md'}, {'user_id': 'yk-fujii', 'created_at': '2017-07-27T01:58:40Z', 'comment_text': ""This is @shinpei0208 's order.\r\n\r\nI will use templates from next time.""}]"
Publishing unique IDs,amc-nu,2017-07-24T01:27:53Z,"[{'user_id': 'amc-nu', 'created_at': '2017-07-24T01:28:47Z', 'comment_text': 'Request done by @kitsukawa \r\nTrackers IDs are unique'}]"
Add vector map server to RuntimeManager,andoh104,2017-07-23T18:20:10Z,"[{'user_id': 'dejanpan', 'created_at': '2017-08-25T06:04:20Z', 'comment_text': '@kitsukawa what is the plan with this PR?\r\n\r\n@andoh104 can you re-format the PR description according to https://github.com/CPFL/Autoware/blob/master/docs/pull-request-template.md? thx'}, {'user_id': 'andoh104', 'created_at': '2017-08-25T21:13:18Z', 'comment_text': '@dejanpan \r\nI edited the description.\r\nThanks,'}]"
fix planning helpers,huiyi1990,2017-07-20T02:16:25Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-07-20T02:21:07Z', 'comment_text': 'Thanks!\r\nCould you remake a PR to target to develop branch?\r\n'}]"
fix dependencies,yk-fujii,2017-07-16T05:28:55Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-07-24T01:28:51Z', 'comment_text': 'please review @yukitsuji @messi49 @YamatoAndo '}, {'user_id': 'yk-fujii', 'created_at': '2017-08-01T23:31:04Z', 'comment_text': '## Status\r\nDEVELOPMENT\r\n\r\n## Description\r\nThis PR solved the problem of building orb slam package that building error occurred due to parallel compilation.\r\n\r\n## Related PRs\r\n\r\n## Todos\r\n\r\n## Steps to Test or Reproduce\r\nOutline the steps to test or reproduce the PR here.\r\n\r\n```\r\ncd ${AUTOWARE_TOP_DIR}/ros/\r\n./catkin_make_release\r\n```'}, {'user_id': 'yk-fujii', 'created_at': '2017-08-02T00:24:17Z', 'comment_text': 'yeah, Thanks!'}]"
hotfix a srv message dependencies,yk-fujii,2017-07-16T03:28:45Z,[]
Release/1.3.0,yk-fujii,2017-07-14T05:57:45Z,[]
Update AUTHORS,yk-fujii,2017-07-14T02:37:24Z,[]
Add vector_map_server to RuntimeManager,andoh104,2017-07-13T23:09:51Z,"[{'user_id': 'kitsukawa', 'created_at': '2017-07-14T04:57:08Z', 'comment_text': 'I think that it is better to put it in Map tab because it is not nothing to do with Database.'}, {'user_id': 'andoh104', 'created_at': '2017-07-15T11:24:20Z', 'comment_text': ' @kitsukawa -san\r\nI couldn\'t add the checkbox to run ros-node in the Map tab, because it is too complicated for me.\r\nAnd I think it is not so bad because the ""vector_map_server"" is under the ""src/data"" directory.\r\n\r\n@kondoh2 さん\r\nありがとうございます。ご指摘の様に修正しました。テスト済みです。\r\n\r\n'}, {'user_id': 'andoh104', 'created_at': '2017-07-20T23:03:16Z', 'comment_text': 'I will rebase new master branch. So I close this Pull Request.'}]"
Feature/velodyne compression,ChenxiTU,2017-07-13T03:17:22Z,"[{'user_id': 'kitsukawa', 'created_at': '2017-07-13T11:56:16Z', 'comment_text': 'I want you to relocate the files.\r\nvelodyne\r\n-->velodyne_compression\r\n---->CMakeLists.txt\r\n---->package.xml\r\n---->src\r\n------>compress2png.cpp\r\n------>recon2packet.cpp\r\n------>driver.h\r\n---->msg\r\n------->CompressedPacket.msg\r\n'}, {'user_id': 'ChenxiTU', 'created_at': '2017-07-14T10:08:40Z', 'comment_text': 'The function is modified. Is there any other problems?'}, {'user_id': 'kitsukawa', 'created_at': '2017-07-14T12:57:49Z', 'comment_text': 'Compile Error occurs.\r\nAdd 2 lines below in the bottom of the CMakeLists.txt\r\n`add_dependencies(compress2png velodyne_compression_generate_messages_cpp)`\r\n`add_dependencies(recon2packet velodyne_compression_generate_messages_cpp)`\r\n\r\nAnd can you remove the unnecessary lines in the CMakeLists.txt?'}, {'user_id': 'dejanpan', 'created_at': '2017-08-25T06:02:34Z', 'comment_text': '@kitsukawa do you plan to merge this PR?\r\n\r\n@ChenxiTU can you please describe how to run or test? \r\n\r\nBest would be if you reformat the description as this: https://github.com/CPFL/Autoware/blob/master/docs/pull-request-template.md'}, {'user_id': 'ChenxiTU', 'created_at': '2017-08-25T08:22:11Z', 'comment_text': ""## Status\r\n**PRODUCTION**\r\n\r\n## Description\r\nReal-time compressing/decompressing velodyne packet data. Date from HDL64E, HDL64ES2, HDL64ES3, HDL32E and VLP_16 are supported.  Compression ratio is around 1/3. Decompressed points may have a little bias which is less than 1cm.\r\n\r\n## Related PRs\r\nNone.\r\n\r\n## Todos\r\nSorry, I'm not sure about the meaning of Tests and Documentation. I do not cover the test data in the file.\r\n\r\n## Steps to Test or Reproduce\r\n\r\nCompression:\r\n Start compression node\r\n`rosrun compression compress2png`\r\nThen play your file which should have /velodyne_packets topic:\r\n`rosbag play yourfile.bag`\r\nCompression node will compress packet data into a new topic /velodyne_packets_compressed\r\nYou can use \r\n`rosbag record /velodyne_packets_compressed`\r\nto get the compressed data.\r\n\r\nDecompression:\r\nStart decompression node\r\n`rosrun compression recon2packet`\r\nThen play the compressed data which should have /CompressedPacket topic:\r\n`rosbag play compresseddata.bag`\r\nThen a reconstructed  /velodyne_packets will be built \r\n\r\n\r\n""}]"
Feature/velodyne compression,ChenxiTU,2017-07-13T02:32:33Z,[]
add chp 1 of Autoware academy document in markdown,ckirksey3,2017-07-10T17:33:35Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-07-28T00:58:02Z', 'comment_text': ""Sorry for the late reply.\r\n\r\nI'd like to merge these manuals into CPFL/Autoware-Manuals.\r\nIt is like PR (https://github.com/CPFL/Autoware-Manuals/pull/1) .\r\nWhat do you think?\r\nIf you ok, I'll close this PR.""}, {'user_id': 'ckirksey3', 'created_at': '2017-07-29T21:30:17Z', 'comment_text': 'Yeah, that works!'}]"
added LIBRARY_PATH to README,dejanpan,2017-07-09T06:14:59Z,"[{'user_id': 'dejanpan', 'created_at': '2017-07-09T19:49:52Z', 'comment_text': '@yk-fujii I created this tiny PR. I am not sure how is the process to review it.'}, {'user_id': 'yk-fujii', 'created_at': '2017-07-14T00:28:28Z', 'comment_text': ""Hi dejanpan,\r\nThanks for your contribution.\r\n\r\nI'd like to write this export line in Autoware/ros/catkin_make_release, \r\nso I want to make the README simple.\r\n\r\nI close this PR once and create that PR.\r\n\r\nThanks""}, {'user_id': 'dejanpan', 'created_at': '2017-07-14T02:10:11Z', 'comment_text': ""Sure np. I can do the catkin fix too if you want.\n\nOn Thu, Jul 13, 2017, 5:28 PM Yusuke FUJII <notifications@github.com> wrote:\n\n> Hi dejanpan,\n> Thanks for your contribution.\n>\n> I'd like to write this export line in Autoware/ros/catkin_make_release,\n> so I want to make the README simple.\n>\n> I close this PR once and create that PR.\n>\n> Thanks\n>\n> —\n> You are receiving this because you authored the thread.\n> Reply to this email directly, view it on GitHub\n> <https://github.com/CPFL/Autoware/pull/723#issuecomment-315237177>, or mute\n> the thread\n> <https://github.com/notifications/unsubscribe-auth/AABD4NQuCZvivWjIUrR63wjCuIS2ZsW0ks5sNrYxgaJpZM4OR-G7>\n> .\n>\n""}, {'user_id': 'yk-fujii', 'created_at': '2017-07-14T02:31:49Z', 'comment_text': ""I'd like to merge it into master as ver.1.3 release today, so I will do temporary correction in catkin_make_release.\r\nI would like to ask you to modify CMakeLists.txt of each packages if possible.""}, {'user_id': 'dejanpan', 'created_at': '2017-07-14T07:50:05Z', 'comment_text': 'ok, will look into this tmr.'}]"
Feature/astar planner,TomohitoAndo,2017-07-04T10:54:19Z,[]
Fix Localization problem: https://github.com/CPFL/Autoware/issues/693,andoh104,2017-07-02T03:39:20Z,"[{'user_id': 'andoh104', 'created_at': '2017-07-02T14:09:39Z', 'comment_text': 'OK. I modified value to 200m. \r\nAnd did other refactoring for performance improvement.'}]"
fix spelling fault,huiyi1990,2017-06-30T03:59:56Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-07-13T23:57:59Z', 'comment_text': 'Thanks!'}]"
fix to free a NULL window,yk-fujii,2017-06-29T09:18:48Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-07-04T01:29:10Z', 'comment_text': 'Self check'}]"
"ndt_mapping ndt_matching, fix typo",YamatoAndo,2017-06-28T06:20:28Z,[]
fix redefinition error@yolo,yk-fujii,2017-06-27T17:39:52Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-07-14T00:20:48Z', 'comment_text': 'Self checked on Ubuntu14.04 + ROS Indigo/ Ubuntu16.04 + ROS Kinetic'}]"
Feature/euclidean cluster select gpu,yukitsuji,2017-06-27T12:08:17Z,[]
Fix typo,messi49,2017-06-27T05:35:21Z,[]
Update README.md,messi49,2017-06-27T00:47:21Z,[]
Enable building nodes on the kinetic setup,yk-fujii,2017-06-26T05:28:53Z,[]
Add point-size-combo-box to image_viewer_plugin,manato,2017-06-25T06:42:39Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-07-14T00:36:13Z', 'comment_text': 'LGTM\r\n\r\nIf you do not need this PR branch, please delete it.\r\nThanks!'}]"
opencv 3.0 support on ssd node,yk-fujii,2017-06-24T23:35:08Z,[]
Make drawn points_image bigger in image_viewer_plugin,manato,2017-06-23T13:18:10Z,[]
Feature/tlr by machine learning,manato,2017-06-21T01:58:43Z,"[{'user_id': 'manato', 'created_at': '2017-06-21T02:00:30Z', 'comment_text': '@yk-fujii \r\nI re-create PR to develop branch.\r\nWould you please check again?\r\nThank you!'}]"
Feature/tlr by machine learning,manato,2017-06-20T13:18:14Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-06-21T01:47:02Z', 'comment_text': 'Could you remake a PR to target to develop branch?'}]"
"Runtime Manager, update for showing of use memory",kondoh2,2017-06-16T06:04:03Z,[]
Convert input image into gray before calibration (fix the issue #694),annaborn,2017-06-15T16:26:21Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-06-21T01:45:27Z', 'comment_text': 'Thanks for your contribution.\r\nCould you remake a PR to target to develop branch?'}, {'user_id': 'annaborn', 'created_at': '2017-06-26T13:42:24Z', 'comment_text': '@yk-fujii yeap, I will do it tomorrow.'}, {'user_id': 'yk-fujii', 'created_at': '2017-08-06T01:41:27Z', 'comment_text': 'This commit will fix segfault.\r\nHowever, grayscale is also applied to those who did not get segfault,\r\nso we are currently considering merge.'}, {'user_id': 'annaborn', 'created_at': '2017-08-21T13:33:27Z', 'comment_text': 'Please take a look in the pull request: autowarefoundation/autoware#781\r\nThe pull request autowarefoundation/autoware#781 extends the pull request  autowarefoundation/autoware#696.\r\nSince there are three functions are responsible for the image conversion according to which sensor/sensors should be calibrated.\r\n\r\n'}, {'user_id': 'dejanpan', 'created_at': '2017-08-25T07:13:27Z', 'comment_text': '@annaborn please provide commands how to test this PR'}, {'user_id': 'dejanpan', 'created_at': '2017-08-28T07:46:27Z', 'comment_text': '@annaborn gentle remidner'}, {'user_id': 'yk-fujii', 'created_at': '2017-09-20T01:33:34Z', 'comment_text': 'I closed as we continue discussion at autowarefoundation/autoware#781 .'}]"
Fixes for GPU Euclidean clustering,amc-nu,2017-06-13T04:21:11Z,[]
Hotfix/gpu fix deadlock,amc-nu,2017-06-11T11:46:14Z,"[{'user_id': 'amc-nu', 'created_at': '2017-06-11T11:58:48Z', 'comment_text': 'Fixed a possible deadlock on gpu clustering version'}]"
fix README for Ubuntu 16.04,daifuku07,2017-06-09T03:31:05Z,[]
Update README,yk-fujii,2017-06-08T10:11:17Z,[]
Added GPU support for Euclidean Clustering,amc-nu,2017-06-08T08:50:01Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-06-09T05:33:54Z', 'comment_text': 'This PR has been merged.\r\nPlease delete when branch is unnecessary.'}]"
convert to autoware_msgs,YamatoAndo,2017-06-08T01:54:31Z,[]
Feature/add microstrain imu,kitsukawa,2017-06-07T13:57:36Z,[]
Latest nvidia docker,andoh104,2017-06-07T13:36:59Z,"[{'user_id': 'andoh104', 'created_at': '2017-06-08T13:20:00Z', 'comment_text': 'There is a extra commit for test. So I edited build.sh.'}]"
Fix Dockerfile,andoh104,2017-06-06T16:11:29Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-06-07T08:25:27Z', 'comment_text': 'Thanks!'}]"
Hotfix/yolo2 launch,yk-fujii,2017-06-05T10:49:33Z,[]
hotfix a typo,yk-fujii,2017-06-05T10:49:21Z,[]
hotfixed a yolo2 cmake issue(develop),yk-fujii,2017-06-05T07:01:07Z,[]
hotfixed a yolo2 cmake issue(master),yk-fujii,2017-06-05T07:00:46Z,[]
Develop,yk-fujii,2017-06-02T09:36:56Z,[]
fix a typo,YamatoAndo,2017-06-02T04:22:24Z,[]
Feature/ndt imu,YamatoAndo,2017-06-02T02:43:30Z,[]
fix rviz config,kitsukawa,2017-06-01T09:10:19Z,[]
Feature/yolo2,amc-nu,2017-06-01T08:44:08Z,"[{'user_id': 'amc-nu', 'created_at': '2017-06-02T07:53:27Z', 'comment_text': '@yk-fujii done, check please'}]"
Feature/yolo2,amc-nu,2017-06-01T08:41:42Z,[]
fix rviz config,kitsukawa,2017-06-01T07:42:30Z,"[{'user_id': 'kitsukawa', 'created_at': '2017-06-01T09:14:36Z', 'comment_text': 'It was on purpose that the target is master because it is hotfix. Anyway, I have sent PR into develop.'}]"
Change OpenPlanner stand alone libraries names.,hatem-darweesh,2017-05-31T16:28:21Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-06-01T00:49:18Z', 'comment_text': ""I was confirmed this PR.\r\nI'll merge it.\r\nThanks.\r\n""}]"
Update README.md,syouji,2017-05-31T10:45:36Z,[]
Delete cpu bar,yukitsuji,2017-05-31T03:46:07Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-05-31T04:24:56Z', 'comment_text': 'I confirm it.\r\nplease merge to develop.'}]"
Feature/open planner fix,yk-fujii,2017-05-30T08:10:24Z,[]
Fix Dockerfile,andoh104,2017-05-30T03:39:58Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-05-30T06:18:50Z', 'comment_text': 'I had a merge only commit of docker file by command line. 409e75a \r\n\r\nThanks!'}]"
Change topic message type.,kuriking,2017-05-26T12:15:00Z,[]
Feature/open planner,hatem-darweesh,2017-05-25T10:30:15Z,"[{'user_id': 'yk-fujii', 'created_at': '2017-05-30T08:11:03Z', 'comment_text': 'This PR has shifted to #662.'}]"
