title,Created_at,thread_id,subtitle_id,Type,Comment_text,creator
[DO NOT MERGE YET] Format and test OpenPlanner,2019-03-28T00:09:28Z,501,7,answered,@sgvandijk Can you please re-target this to the master branch?,gbiggs
[DO NOT MERGE YET] Format and test OpenPlanner,2019-05-15T09:48:19Z,501,8,questioned,I will close this as this is pretty out of date with latest development and approach this with smaller specific PRs.,sgvandijk
Docker cleanup,2019-02-28T15:25:10Z,509,1,answered,"@amc-nu See below reply to the different points:

> @filiperinaldi @sgermanserrano Thanks for all the effort put on this PR. Looks great.
> 
> I have some questions/observations:
> 
>     1. Is there any recommended nvidia-docker version?
There is a need to use nvidia-docker v2

>     2. I would suggest adding `--rm` to the `docker build` in the scripts.
> 
Added in [https://github.com/filiperinaldi/Autoware/pull/13](https://github.com/filiperinaldi/Autoware/pull/13)
>     3. After pulling the branch and running `./run.sh` I get a message telling me the image ` autoware/autoware:latest-kinetic-cuda` is not available. Do you plan to upload it to docker hub before or after merging this PR?
> 
I have pushed the missing images to Dockerhub. I have built the base images using a checkout of tag 1.10.0 and pulled and re-tagged the already available _1.10.0-kinetic_ with the new naming structures so that the previous ones are not overwritten
>     4. I'm getting an error when building the CUDA version. `liblibdpm_ttic.so: undefined reference to 'cuMemFree_v2'` (Plus other undefined references when linking that same file). I think this PR might be missing autowarefoundation/autoware#2000 . Can you confirm? If that's the case, it will be fixed after merging, so please ignore this point.
> 
I can confirm that autowarefoundation/autoware#2000 solves it. @filiperinaldi will rebase the current _develop_ to get the latest update
>     5. CPU version builds flawlessly. However, seems it still doesn't contain autowarefoundation/autoware#1861 autowarefoundation/autoware#1990 it is also pointing to `devel` space. I wasn't able to run anything inside the container.
> 
> 
This is resolved as per [https://github.com/filiperinaldi/Autoware/pull/13](https://github.com/filiperinaldi/Autoware/pull/13)

@esteve the OpenGL support for the CUDA-enabled images is inherited from autowarefoundation/autoware#1416 which in turn was inherited from autowarefoundation/autoware#1167. This contains the $LIB that you mention, by the look of this [this issue](https://github.com/a2o/snoopy/issues/112) it seems that $LIB is meant to be used to support having 32 and 64bit versions of a particular library. I think we are safe to remove those lines (done in [https://github.com/filiperinaldi/Autoware/pull/13](https://github.com/filiperinaldi/Autoware/pull/13)).

",sgermanserrano
Docker cleanup,2019-03-01T11:08:47Z,509,2,questioned,"> @amc-nu See below reply to the different points:
> 
> > @filiperinaldi @sgermanserrano Thanks for all the effort put on this PR. Looks great.
> > I have some questions/observations:
> > ```
> > 1. Is there any recommended nvidia-docker version?
> > ```
> 
> There is a need to use nvidia-docker v2
> 

I'll add the version to the README.md.",filiperinaldi
Docker cleanup,2019-03-06T15:04:39Z,509,3,questioned,"> > @amc-nu See below reply to the different points:
> > > @filiperinaldi @sgermanserrano Thanks for all the effort put on this PR. Looks great.
> > > I have some questions/observations:
> > > ```
> > > 1. Is there any recommended nvidia-docker version?
> > > ```
> > 
> > 
> > There is a need to use nvidia-docker v2
> 
> I'll add the version to the README.md.

Done.",filiperinaldi
Docker cleanup,2019-03-10T23:48:21Z,509,4,answered,"Good Job. You have done something I want to.

I want to add OpenGL support to the dockerfile. But I found you have done it.

Thank you very much.

Mouri",MouriNaruto
[Feature] Improve AS vehicle interface,2019-01-31T16:37:42Z,513,1,answered,"@kfunaoka - If you are the manager of the Gitlab CI builds, would you mind looking at why https://gitlab.com/CPFL/Autoware/pipelines/45554371 failed? It appears that adding the new package failed to install it but I would expect something like rosdep to take care of this.",JWhitleyWork
[Feature] Improve AS vehicle interface,2019-02-04T04:38:56Z,513,2,answered,@aohsato I think you have to update Docker in order to pass gitlab CI.,hakuturu583
[Feature] Improve AS vehicle interface,2019-02-06T06:29:57Z,513,3,answered,"@aohsato @JWhitleyAStuff It seems that some packages that are required by this pull request should be added into Dockerfile.kinetic-crossbuild.
https://github.com/CPFL/Autoware/blob/1.10.0/docker/crossbuild/Dockerfile.kinetic-crossbuild#L51

And then, the docker image for cross build need to be uploaded to autoware/build dockerhub repo.
https://hub.docker.com/r/autoware/build/tags

Would you add the packages that are required by this pull request into Dockerfile.kinetic-crossbuild? According to the gitlab log, automotive_navigation_msgs is required at least.
https://gitlab.com/CPFL/Autoware/-/jobs/154019920",kfunaoka
[Feature] Improve AS vehicle interface,2019-02-11T16:10:22Z,513,4,answered,"@kfunaoka @aohsato @snehagn @JWhitleyAStuff 
the CI should be fixed after PR autowarefoundation/autoware#1974, an updated cross-build image has been pushed",sgermanserrano
[Feature] Improve AS vehicle interface,2019-02-22T14:57:56Z,513,5,questioned,@snehagn Did you already tested on your Lexus?,aohsato
[Feature] Improve AS vehicle interface,2019-02-22T17:16:03Z,513,6,questioned,@yn-mrse Thanks!,aohsato
[Feature] Improve AS vehicle interface,2019-02-25T05:27:53Z,513,7,answered,"@aohsato @JWhitleyAStuff @snehagn @yn-mrse @sgermanserrano couple of things here which I hope will make you do better software in the future:

1. Why was this question left unanswered but still resolved: https://github.com/CPFL/Autoware/pull/1945#discussion_r252731081
2. How was this PR tested? There is no trace or mention of who tested what and where.
3. Why is there no tests?
4. How do you install SSC and Pacmod3 (note: I know but obviously very few other users do)

",dejanpan
[Feature] Improve AS vehicle interface,2020-06-17T21:01:29Z,513,8,answered,"@Soodep Please do not attempt to resurect threads that are over a year old. For support, [ROS Answers](https://answers.ros.org/) with the Autoware tag is the best method. Issues on Github are only for confirmed bugs or feature requests.",JWhitleyWork
Feature/autoware health checker,2019-02-04T14:01:25Z,521,1,answered,@hakuturu583 I have opened a PR autowarefoundation/autoware#1956  to fix the CI failure. Can you also add unit tests for the new code? I can help you getting started with it.,sgermanserrano
Feature/autoware health checker,2019-02-05T05:58:23Z,521,2,questioned,"@sgermanserrano Thank you for your advice!!
I add test code for health_checker.",hakuturu583
Feature/autoware health checker,2019-02-25T05:42:46Z,521,3,answered,@hakuturu583 this feature seems very similar to http://wiki.ros.org/robot_monitor tool. Did you consider a robot_monitor tool when implementing this PR?,dejanpan
Feature/autoware health checker,2019-02-25T05:58:54Z,521,4,answered,"@hakuturu583 @yn-mrse this PR changes 82 files in Autoware. For the entire PR there is but one test file. How can you be sure that you did not break something else by introducing such a big change?

Also:
1. Why is there no doxygen comments?
2. Why is there no design document about what this feature does?

",dejanpan
[HotFix] Remove license violation in localization/lib/ndt_*,2019-03-18T05:38:28Z,525,1,answered,"@kfunaoka Please update us on the status of this PR. If it won't make it into 1.11, then fork and do the PR from there.",gbiggs
[HotFix] Remove license violation in localization/lib/ndt_*,2019-04-12T05:20:19Z,525,2,questioned,develop branch was deleted,kfunaoka
[HotFix] Remove license violation in localization/lib/ndt_*,2019-01-29T10:17:41Z,527,1,answered,@kfunaoka have the files been modified for Autoware? or have they just been ported into the repo without modification?,sgermanserrano
[HotFix] Remove license violation in localization/lib/ndt_*,2019-01-29T10:31:44Z,527,2,questioned,"@sgermanserrano I found some functions are modified for speedup. Grids are placed in a continuous way.
https://github.com/CPFL/Autoware/blame/master/ros/src/computing/perception/localization/lib/ndt_cpu/src/VoxelGrid.cpp#L406

@anhnv3991 Any comments?",kfunaoka
[HotFix] Remove license violation in localization/lib/ndt_*,2019-03-18T05:37:59Z,527,3,answered,"@kfunaoka Please update us on the status of this PR. If it won't make it into 1.11, then fork and do the PR from there.",gbiggs
[HotFix] Remove license violation in localization/lib/ndt_*,2019-04-16T00:15:27Z,527,4,questioned,"I've moved the branch into my repo and will create a pull request into the split repo.
https://github.com/kfunaoka/Autoware/commits/hotfix/license_lib_ndt",kfunaoka
[HotFix] Remove license violation in localization/lib/ndt_*,2019-01-28T15:01:00Z,531,,,,
Added missing dependency,2019-01-28T13:35:15Z,532,,,,
Update twist_filter.cpp,2019-01-28T10:31:36Z,533,,,,
Feature/gazebo simulator,2019-01-29T10:24:22Z,534,1,answered,"![screenshot from 2019-01-29 18-51-07](https://user-images.githubusercontent.com/1531482/51901583-56b55a80-23fb-11e9-9eb2-cba8ee08535e.png)
And my car respawned in the bushes... ;)",aohsato
Feature/gazebo simulator,2019-01-29T18:06:32Z,534,2,questioned,"> ![screenshot from 2019-01-29 18-51-07](https://user-images.githubusercontent.com/1531482/51901583-56b55a80-23fb-11e9-9eb2-cba8ee08535e.png)
> And my car respawned in the bushes... ;)

Thank you. fixed bug
https://github.com/CPFL/Autoware/commit/f2944cff02f31c77966a7169daa1defbafa73714",yukkysaito
Feature/gazebo simulator,2019-02-01T13:58:51Z,534,3,questioned,"@esteve @sgermanserrano @amc-nu 
Crossbuild on docker has failed.
Since I updated the file, can you update the docker image?
5ed70b2",yukkysaito
Feature/gazebo simulator,2019-02-05T14:06:45Z,534,4,questioned,"> @esteve @sgermanserrano @amc-nu
> Crossbuild on docker has failed.
> Since I updated the file, can you update the docker image?
> [5ed70b2](https://github.com/CPFL/Autoware/commit/5ed70b2c1b171d7706cdb7dc7c1d969585072935)

How about this? @esteve @sgermanserrano ",yukkysaito
Feature/gazebo simulator,2019-02-11T16:15:38Z,534,5,answered,"@yukkysaito autowarefoundation/autoware#1976 fixes the CI issue. Importing velodyne_simulator as a submodule is causing the problems in the cross-build. The packages in that repository are available for installation as part of ROS, can you add them as dependencies if they are needed?",sgermanserrano
Feature/gazebo simulator,2019-02-12T16:32:57Z,534,6,questioned,"> @yukkysaito autowarefoundation/autoware#1976 fixes the CI issue. Importing velodyne_simulator as a submodule is causing the problems in the cross-build. The packages in that repository are available for installation as part of ROS, can you add them as dependencies if they are needed?

Thank you! it seems to be good.",yukkysaito
Feature/gazebo simulator,2019-02-14T13:09:59Z,534,7,answered,@yukkysaito the _velodyne_simulator_ metapackage should not be added as a dependency. autowarefoundation/autoware#1985 ,sgermanserrano
Feature/gazebo simulator,2019-02-22T13:22:05Z,534,8,answered,"@yukkysaito Great contribution! In the near future, let's integrate real/sim descriptions and create the general package.",aohsato
Feature/gazebo simulator,2019-04-02T07:49:27Z,534,9,answered,"@yukkysaito is there any difference between your/CPFL car_demo fork and the upstream version?
",sgermanserrano
Feature/adaptive pure pursuit,2019-03-18T05:32:41Z,543,1,answered,@hakuturu583 What is the status of this PR?,gbiggs
Feature/adaptive pure pursuit,2019-03-20T07:47:50Z,543,2,questioned,"I already developed this feature, but no one reviews this PR.",hakuturu583
Feature/adaptive pure pursuit,2019-03-20T07:48:58Z,543,3,questioned,"I think this improves pure pursuit trajectory tracking capability, so I want to add this feature in the near future.",hakuturu583
Feature/adaptive pure pursuit,2019-03-20T07:49:27Z,543,4,questioned,@gbiggs I already forked this PR and I will add it to the next release.,hakuturu583
Feature/adaptive pure pursuit,2019-03-20T07:55:34Z,543,5,answered,Please link to the new PR.,gbiggs
Feature/adaptive pure pursuit,2019-03-20T08:16:03Z,543,6,questioned,"@gbiggs Sorry, next release means ver1.12 and I have no new PR now.",hakuturu583
fix rosbag_controller license,2019-01-25T19:47:59Z,549,1,answered,"@ChenxiTU are the changes in the code closely linked to Autoware? or would they also benefit the wider ROS community? if the latter, it might be worth trying to make the update upstream to reduce the amount of code that needs to be maintained within the Autoware project",sgermanserrano
fix rosbag_controller license,2019-01-26T03:49:54Z,549,2,questioned,"@sgermanserrano  Thanks for your advice. In order to support rosbag_controller, I modify some parts in the code. I think it has some conflict with its original version in ROS. So maybe it's better to keep it alone.",ChenxiTU
fix rosbag_controller license,2019-01-28T06:20:57Z,549,3,questioned,"@kfunaoka Thanks for your advice. You are right, now licenses are split.",ChenxiTU
[Fix] industrial_ci failure in feature/rebuild_decision_maker,2019-01-24T13:41:31Z,552,1,questioned,"Though this pull request fixes the bug in rebuild_decision_maker #1609, this pull request requires #1920 to fix the conflict.",kfunaoka
Create decision maker panel package to fix the conflict with #1791,2019-01-24T12:43:04Z,553,1,questioned,I hope 6fdfd63 fixes the CI failures.,kfunaoka
Create decision maker panel package to fix the conflict with #1791,2019-01-24T14:45:51Z,553,2,questioned,"Though all CI show errors, #1921 should fix all the problems
since all the error logs show that root cause is #1921.",kfunaoka
Create decision maker panel package to fix the conflict with #1791,2019-01-24T16:11:05Z,553,3,questioned,@s-azumi Would you review #1921 and this pull request again? Merging #1921 and then this pull request fixes the CI errors in #1609 as shown in #1921.,kfunaoka
Remove enablePlannerDynamicSwitch,2019-03-18T05:30:12Z,556,1,answered,@kfunaoka Is this PR still valid?,gbiggs
Remove enablePlannerDynamicSwitch,2019-03-19T03:54:34Z,556,2,answered,It still has conflicts that must be resolved before it can be merged.,gbiggs
Remove enablePlannerDynamicSwitch,2019-03-20T06:35:08Z,556,3,questioned,"@gbiggs Yes, this PR is valid since enablePlannerDynamicSwitch is nonsense now. I've resolved the conflicts. Waiting for CI.",kfunaoka
Remove enablePlannerDynamicSwitch,2019-03-20T09:43:19Z,556,4,questioned,@s-azumi Would you confirm that the changes of velocity_set are OK?,kfunaoka
Remove enablePlannerDynamicSwitch,2019-04-11T03:49:24Z,556,5,questioned,"I've 

1. changed the target from develop to master,
1. rebased on top of master, and
1. added the sign-off.

The commit contents are not changed.",kfunaoka
Remove enablePlannerDynamicSwitch,2019-04-15T02:31:04Z,556,6,questioned,@amc-nu @gbiggs @sgermanserrano Would one of you merge this pull request?,kfunaoka
Changed Autoware/ros/run from being dependent on gksu to using sudo,2019-02-01T10:10:14Z,562,1,answered,thanks @LukeAI!,sgermanserrano
[Fix] camera lidar calibator,2019-01-23T00:34:41Z,563,1,answered,Thanks @aohsato Forgot to change that,amc-nu
[Fix] geo_pos_conv class member variable not initialized,2019-01-22T06:11:53Z,564,,,,
[DO NOT MERGE YET][Fix] Revert b21b663,2019-03-18T05:29:15Z,565,1,answered,@kfunaoka What's up with this PR? Should it be closed?,gbiggs
[DO NOT MERGE YET][Fix] Revert b21b663,2019-03-18T05:43:41Z,565,2,answered,We can safely close this. Superseeded by #1990 #1861 #1977 ,amc-nu
[Release] 1.10.0 merged back to develop,2019-01-17T00:51:50Z,567,,,,
Update get_PCD.cpp,2019-01-16T16:54:28Z,568,,,,
[Release] 1.10.0 merged back to develop,2019-01-16T13:45:23Z,569,1,answered,"@kfunaoka don’t think it’s a good idea to merge back to develop.
@esteve and @sgermanserrano kindly removed all the dependencies in preparation for colcon. I had to add them back in order for catkin_make to compile.
Am I right @esteve @sgermanserrano ?",amc-nu
[Release] 1.10.0 merged back to develop,2019-01-16T13:49:31Z,569,2,answered,@kfunaoka I agree with @amc-nu. I would assume that as no updates have been made to the release branch that would be merged directly to _master_ since new changes (related to v1.11) have been already merged to _develop_,sgermanserrano
[Release] 1.10.0 merged back to develop,2019-01-16T13:57:00Z,569,3,questioned,@amc-nu Do you mean b21b663 was not merged to develop? I think this pull request is better to be merged to develop so that the next release v1.10.1 or v1.11.0 can successfully be merged from develop to master since this pull request and the pull request of next release will conflict at CHANGELOGs and Package Version in the next release work. It seems fixing the conflicts at this point minimizes the work we should do. How do you think?,kfunaoka
[Release] 1.10.0 merged back to develop,2019-01-16T14:00:41Z,569,4,answered,"Yes, those are only required by catkin_make
 It we will stop using it once autowarefoundation/autoware#1861 gets done. Then we will switch to colcon",amc-nu
[Release] 1.10.0 merged back to develop,2019-01-16T14:04:19Z,569,5,answered,@kfunaoka @amc-nu  I'm not seeing those changes in the develop branch,sgermanserrano
[Release] 1.10.0 merged back to develop,2019-01-16T14:04:30Z,569,6,questioned,"@amc-nu @sgermanserrano I think fixing the conflicts at this point is easier than fixing the conflicts at the next release point.

- If we fix the conflicts at this point, it seems we can just select the fixes in develop branch.
- If we fix the conflicts at the next release point, it seems we have to resolve the conflicts in all CHANGELOGs and package.xmls.

Is the former easier than latter?",kfunaoka
[Release] 1.10.0 merged back to develop,2019-01-16T14:08:48Z,569,7,questioned,These types of changes 563ac589817aeab2712904be96d7e280793bf938 and 2931d88900285669f08527629c1844ca39bec506 will generate conflicts.,kfunaoka
[Release] 1.10.0 merged back to develop,2019-01-16T14:10:40Z,569,8,answered,I would be inclined to fix the conflicts now so that everything works fine when building with _catkin_make_ until autowarefoundation/autoware#1861 is completed and we can move to _colcon_ altogether,sgermanserrano
[Release] 1.10.0 merged back to develop,2019-01-16T14:11:37Z,569,9,answered,"@sgermanserrano those are not required anymore. autowarefoundation/autoware#1704 removed these. Moreover if you compile either with plain catkin or colcon there are no errors.
Catkin_make was the reason I added these back. Just for v1.10
",amc-nu
[Release] 1.10.0 merged back to develop,2019-01-16T14:14:25Z,569,10,answered,"Furthermore, after removing the obsolete packages, Compiling current develop branch can be compiled catkin_make 

Can you try @kfunaoka ?
I’ve been using both catkin_make and colcon without any problem ",amc-nu
[Release] 1.10.0 merged back to develop,2019-01-16T14:18:22Z,569,11,answered,"@amc-nu agreed both work fine, the only issue I had was when using the _catkin_make_release_ script, also _catkin_make_isolated_ builds without problems",sgermanserrano
[Release] 1.10.0 merged back to develop,2019-01-16T14:19:00Z,569,12,questioned,"Though I can not look into all the conflicts of this pull request now, do the conflicts come from the CMakeLists.txts that were deleted in develop? If so, I think we can easily resolve the conflicts of this pull request and can dramatically minimize the future work.

> Can you try @kfunaoka ?

Of course, I'll check whether catkin_make works correctly after resolving the conflicts. The work that resolves the conflicts will be done after release/1.10.0 is merged to master.",kfunaoka
[Release] 1.10.0 merged back to develop,2019-01-16T14:24:34Z,569,13,answered,"btw, those conflicts are for obsolete packages that have been deleted in develop already: autowarefoundation/autoware#1844, autowarefoundation/autoware#1843, autowarefoundation/autoware#1845, autowarefoundation/autoware#1846, autowarefoundation/autoware#1874, autowarefoundation/autoware#1872, autowarefoundation/autoware#1875, autowarefoundation/autoware#1876, autowarefoundation/autoware#1871, autowarefoundation/autoware#1867",sgermanserrano
[Release] 1.10.0 merged back to develop,2019-01-16T14:27:39Z,569,14,answered,"Yes! I completely understand, but merging this will also affect many other CMakeLists  that @esteve cleaned up in  autowarefoundation/autoware#1704
https://github.com/CPFL/Autoware/pull/1704/files#diff-48481a59ce86120d53db9a430f1c48f6L8",amc-nu
[Release] 1.10.0 merged back to develop,2019-01-16T14:34:41Z,569,15,questioned,"Thanks! How about doing the following sequence? Or is it better to request No.2 to @amc-nu or @esteve?

1. Merge autowarefoundation/autoware#1898 into master
1. Create a pull request that resolves the conflicts to release/1.10.0 and Request review to @amc-nu, @esteve, and @sgermanserrano 
1. Merge the pull request created at No. 2 into release/1.10.0
1. Merge this pull request into develop",kfunaoka
[Release] 1.10.0 merged back to develop,2019-01-16T14:39:46Z,569,16,answered,"Let’s wait for @esteve 
I’m sure this is not needed, since it’s just a temporary reversal of autowarefoundation/autoware#1704 
Which caused catkin_make to fail, plus colcon was expecting everything to be in install space.
I insist @kfunaoka to have a look at autowarefoundation/autoware#1704 specifically the modified CMakeLists files",amc-nu
[Release] 1.10.0 merged back to develop,2019-01-16T16:40:49Z,569,17,answered,"I agree with @amc-nu and @sgermanserrano , moreover the conflicts come from the deleted packages. However, I'd backport the following commits:

https://github.com/CPFL/Autoware/commit/7bc443786921a471b9c45bb7f97e9266d8b44c05

https://github.com/CPFL/Autoware/commit/b2a6eeba7c78f34c66942987cdf8780d287694ec

https://github.com/CPFL/Autoware/commit/1a54ae2c4e70c6f498cfb4a27af6edb9b15ca52f",esteve
[Release] 1.10.0 merged back to develop,2019-01-16T16:45:14Z,569,18,questioned,"@esteve Do you mean latter is better?

- We resolve the conflicts at this point
- We resolve the conflicts at the next release point (v1.10.1 or v1.11.0)",kfunaoka
[Release] 1.10.0 merged back to develop,2019-01-16T16:50:16Z,569,19,questioned,I have to add commits generated by catkin_generate_changelog and catkin_prepare_release into release/1.10.0 that will be necessary for release work.,kfunaoka
[Release] 1.10.0 merged back to develop,2019-01-17T00:52:11Z,569,20,questioned,Replaced by autowarefoundation/autoware#1901,kfunaoka
[Release] 1.10.0,2019-01-17T02:42:11Z,589,1,questioned,"Wow. Should the package.xmls outside Autoware/ros/src/sensing/drivers/ be changed?

I've also faced the following error at launching YOLO3 via autoware/autoware:1.10.0-kinetic-rc1.

```
CUDA Error: CUDA driver version is insufficient for CUDA runtime version
```

Should I update something?

* In host PC:
```
$ cat /proc/driver/nvidia/version
NVRM version: NVIDIA UNIX x86_64 Kernel Module  396.54  Tue Aug 14 19:02:34 PDT 2018
GCC version:  gcc version 5.4.0 20160609 (Ubuntu 5.4.0-6ubuntu1~16.04.10)

$ /usr/local/cuda-9.2/bin/nvcc -V
nvcc: NVIDIA (R) Cuda compiler driver
Copyright (c) 2005-2018 NVIDIA Corporation
Built on Tue_Jun_12_23:07:04_CDT_2018
Cuda compilation tools, release 9.2, V9.2.148
```

* In autoware/autoware:1.10.0-kinetic-rc1:
```
$ nvcc -V
nvcc: NVIDIA (R) Cuda compiler driver
Copyright (c) 2005-2017 NVIDIA Corporation
Built on Fri_Sep__1_21:08:03_CDT_2017
Cuda compilation tools, release 9.0, V9.0.176
```",kfunaoka
[Release] 1.10.0,2019-01-17T02:51:40Z,589,2,questioned,"@esteve @amc-nu @sgermanserrano How about merging the following sequence:

1. autowarefoundation/autoware#1898 to master (this pull request)
1. autowarefoundation/autoware#1901 to develop
1. autowarefoundation/autoware#1902 to develop once all install targets are confirmed to work fine

Or any other suggestion?

I think autowarefoundation/autoware#1901 is mandatory so that the CHANGELOGs are generated correctly at next release v1.10.1 or v1.11.0. If autowarefoundation/autoware#1901 is not merged, catkin_generate_changelog can not distinguish between which commits are v1.10.0 and which commits are next release.",kfunaoka
[Release] 1.10.0,2019-01-17T03:31:27Z,589,3,answered,"From @alexandrx 
> Regarding @amc-nu comment before, you can easily check:
```for I in `find <AUTOWARE-PATH> -type f -name ""package.xml""`; do grep -i ""<license"" -H $I; done | grep BSD | wc -l```
there are 127 different packages stating `<license>BSD</license>`.
Change the last part `grep BSD` by `grep -i apache` and there are only 5 packages stating Apache, and from those 5 only one package says ""Apache 2"". There are also some ""TODO"" licenses, 1 ""gpl"" and 1 ""nonstandard"".
As you know, you can fix all the package.xml files with the following trivial script:
```for I in `find <AUTOWARE-PATH> -type f -name ""package.xml""`; do sed -i 's/<license>BSD/<license>Apache 2.0/g' $I; done```
(just in case)",amc-nu
[Release] 1.10.0,2019-01-17T03:46:14Z,589,4,questioned,"Before doing that, we need to distinguish which packages can be Apache2 :)

My suggestion at the issue is that drivers can not be changed to Apache2 in my understanding.

Are there any other comments?",kfunaoka
[Release] 1.10.0,2019-01-17T10:37:56Z,589,5,questioned,"Thanks, @amc-nu !
He gave me the list that was all implemented as Autoware project.

- baumer
- pointgrey
- vectacam
- javad_navsat
- nmea_navsat
- memsic
- hexacam
- ouster",kfunaoka
[Release] 1.10.0,2019-01-18T05:38:49Z,589,6,answered,"@kfunaoka Another item for the TODO list:
- [x] Change license in README and LICENSE file",amc-nu
Restablished/Moved calibration_publisher node,2019-01-16T12:14:58Z,595,,,,
Fix/compare map filter squared distance,2019-01-16T11:36:32Z,596,,,,
Deleted redundant folder,2019-01-16T10:12:26Z,597,,,,
Feature/lgsvl sim configurator,2019-01-16T12:23:35Z,598,1,answered,"@yn-mrse @hakuturu583 please make sure to add the dependencies to package.xml and the CmakeLists.txt files. No pip and apt. Rosdep must solve the dependencies.
CI checks the correct setup of the dependencies.",amc-nu
Feature/lgsvl sim configurator,2019-01-16T12:25:17Z,598,2,answered,According to CI. CMakeLists install command is wrong.,amc-nu
Remove obsolete viewers package,2019-01-15T06:52:30Z,600,1,questioned,requires autowarefoundation/autoware_ai#498 ,amc-nu
Remove obsolete viewers package,2019-01-15T06:58:13Z,600,2,answered,@amc-nu I have added this one to the list in autowarefoundation/autoware_ai#475 to keep track of all that is removed in one place,sgermanserrano
Remove obsolete viewers package,2019-01-15T06:59:54Z,600,3,questioned,thanks!,amc-nu
Remove obsolete lazy_ndt_mapping,2019-01-14T09:32:52Z,603,,,,
Fix/remove obsolete lidar pf track,2019-01-14T09:29:38Z,604,,,,
Fix/remove obsolete range fusion,2019-01-14T10:36:38Z,605,1,questioned,Removed also fusion lib range_fusion depends on it,sgermanserrano
Fix/remove obsolete range fusion,2019-03-07T16:32:24Z,605,2,answered,"FYI the launch files located at `Autoware/docs/quick_start` still reference these deleted packages.
Do these launch files get reviewed at each release? or would it be helpful if I created a PR on the develop branch to update them?",icolwell
Fix/remove obsolete range fusion,2019-03-08T11:12:15Z,605,3,questioned,"@icolwell thanks for the heads up, I don't think they have been updated. It would be indeed helpful if you PR the fix, nevertheless I would suggest holding it till the new repo structure is pushed during v1.12 as we are too close to the v1.11 release already",sgermanserrano
Remove obsolete tf_mapping,2019-01-14T09:29:32Z,608,,,,
Remove obsolete lidar_tracker/libs/fusion,2019-01-14T09:29:29Z,609,,,,
Update twist_filter.cpp,2019-01-12T03:52:11Z,610,1,answered,@YamatoAndo Is this the fix you suggested?,kfunaoka
Update twist_filter.cpp,2019-01-12T07:59:43Z,610,2,answered,"@snehagn Thank you very much for your contribution!

@yn-mrse Thank you for your review!",kfunaoka
[fix] Remove obsolete entries from UI,2019-01-18T07:32:37Z,612,1,answered,@kfunaoka this is ready to be merged in develop. Can you please confirm?,amc-nu
Feature/nmea to mgrs,2019-01-11T12:34:23Z,613,1,answered,"@kfunaoka also please show him how to apply clang format.
Thanks",amc-nu
Feature/nmea to mgrs,2019-01-15T07:25:06Z,613,2,questioned,"Looks like autowarefoundation/autoware#1305 does the similar conversion from lat/lon to mgrs xyz and is done without external package (although it is for pcd).
I've asked daifuku07 if he can make the functions into library so that I can use it for geo_pos_conv. ",mitsudome-r
Feature/nmea to mgrs,2019-01-15T07:47:50Z,613,3,questioned,"For the time being, I will close this PR and create new one when the changes are made.
@amc-nu Thank you for your comments, and I will make sure that unit tests are added before the new PR.",mitsudome-r
Remove obsolete state_machine,2019-01-11T10:04:59Z,616,,,,
Remove obsolete vision_klt_track,2019-01-11T09:38:06Z,617,1,answered,Also requires autowarefoundation/autoware_ai#498,amc-nu
Remove obsolete vision_tracker/libs/kf,2019-01-11T09:37:08Z,618,,,,
Remove obsolete vision_kf_track,2019-01-11T09:37:54Z,619,1,answered,Also requires autowarefoundation/autoware_ai#498,amc-nu
Remove obsolete vision_dummy_track,2019-01-11T09:36:37Z,620,1,answered,Also requires autowarefoundation/autoware_ai#498,amc-nu
Remove obsolete calibration_camera_lidar,2019-01-11T09:36:08Z,621,1,answered,Also requires autowarefoundation/autoware_ai#498,amc-nu
Remove obsolete points2polygon,2019-01-11T09:22:11Z,622,,,,
Remove obsolete hexacam,2019-01-11T09:22:05Z,623,,,,
Remove obsolete orb_localizer,2019-01-11T09:21:55Z,624,,,,
Remove obsolete scan2image,2019-01-11T09:26:14Z,625,1,answered,Also requires autowarefoundation/autoware_ai#498,amc-nu
Release/1.10.0,2019-01-11T01:49:13Z,626,,,,
[fix] Install commands for all the packages,2019-02-15T12:25:25Z,627,1,questioned,@sgermanserrano indeed. Only libraries that are used outside its own node are installing headers.,amc-nu
[fix] Install commands for all the packages,2019-02-15T12:32:49Z,627,2,questioned,@sgermanserrano thank you so much for testing.! I’ll merge once I test the ouster submodule. Which is also missing install commands.,amc-nu
[fix] Install commands for all the packages,2019-02-18T06:30:27Z,627,3,questioned,Fixed  [ouster](https://github.com/CPFL/ouster/commit/dcf73e33a42179e35ba0e30ef8d562bbcbe2c5fd) as well,amc-nu
Fix link error at docker build (#1849),2019-01-09T23:30:29Z,630,,,,
Remove obsolete fake_drivers,2019-01-09T16:03:07Z,631,,,,
Remove obsolete sample_data,2019-01-09T16:00:03Z,632,,,,
Remove obsolete requirements_version_checker,2019-01-09T15:59:20Z,633,,,,
Use catkin_make_release to build Autoware,2019-01-09T12:22:37Z,634,,,,
[Fix] Link error at docker build,2019-01-09T11:32:41Z,635,1,questioned,Can build successfully. But `./run` does not shows Runtime Manager.,kfunaoka
[Fix] Link error at docker build,2019-01-09T11:40:54Z,635,2,answered,"That's because the Docker image builds Autoware with colcon, which puts the output in ./install instead of ./devel

I'm ok with reverting to catkin in the Docker image, until we can ensure that all packages have an install target. Thoughts @amc-nu @sgermanserrano ?",esteve
